Latitude	Longitude	Hash	Lithology	Age	Age Uncert	Unparsed Lithology
-28.06399	-65.81429	-28.06399;-65.81429	sed, 	625.951	374.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
47.03038	8.06199	47.03038;8.06199	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
47.03705	8.03211	47.03705;8.03211	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
47.03046	7.98116	47.03046;7.98116	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
46.97205	7.98629	46.97205;7.98629	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
46.97032	7.96617	46.97032;7.96617	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
46.98705	7.97083	46.98705;7.97083	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
46.98283	8.0012	46.98283;8.0012	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
46.99537	7.89296	46.99537;7.89296	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
46.99038	7.88461	46.99038;7.88461	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
46.96709	7.8921	46.96709;7.8921	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
46.98872	7.91545	46.98872;7.91545	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
47.00138	7.91874	47.00138;7.91874	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
46.94785	7.88816	46.94785;7.88816	sed, 	66.0	NaN	sedimentary rocks | cenozoic sedimentary rocks | 
46.43207	8.18967	46.43207;8.18967	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.43714	8.20301	46.43714;8.20301	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.49864	8.28307	46.49864;8.28307	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.44779	8.20629	46.44779;8.20629	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.46207	8.18543	46.46207;8.18543	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.41951	8.17302	46.41951;8.17302	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.52206	8.32461	46.52206;8.32461	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.49047	8.26219	46.49047;8.26219	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.5021	8.29303	46.5021;8.29303	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.52543	8.27039	46.52543;8.27039	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.51135	8.30719	46.51135;8.30719	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.46583	8.23545	46.46583;8.23545	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.45371	8.22885	46.45371;8.22885	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.44785	8.21629	46.44785;8.21629	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.44193	8.19799	46.44193;8.19799	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.45705	8.17043	46.45705;8.17043	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
47.0504	12.13009	47.0504;12.13009	plut, ign, 	395.351	143.0	intrusive igneous rocks | paleozoic intrusive rocks | 
46.8155	12.0817	46.8155;12.0817	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.00413	10.67814	46.00413;10.67814	sed, 	105.5	40.0	sedimentary rocks | mesozoic sedimentary rocks | 
46.28076	11.45046	46.28076;11.45046	rhyolite, volc, ign, 	395.351	143.0	felsic volcanic rocks | paleozoic volcanic rocks | 
46.8196	11.53607	46.8196;11.53607	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.12904	9.56937	46.12904;9.56937	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.15988	9.98005	46.15988;9.98005	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.0783	10.35134	46.0783;10.35134	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.16246	9.91247	46.16246;9.91247	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.06827	11.25544	46.06827;11.25544	sed, 	105.5	40.0	sedimentary rocks | mesozoic sedimentary rocks | 
46.80053	11.58278	46.80053;11.58278	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.33317	10.24921	46.33317;10.24921	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
47.27362	12.41998	47.27362;12.41998	sed, 	158.951	93.0	sedimentary rocks | mesozoic sedimentary rocks | 
47.21373	12.17172	47.21373;12.17172	sed, 	158.951	93.0	sedimentary rocks | mesozoic sedimentary rocks | 
46.28325	11.5054	46.28325;11.5054	rhyolite, volc, ign, 	395.351	143.0	felsic volcanic rocks | paleozoic volcanic rocks | 
46.16578	9.6344	46.16578;9.6344	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
47.25281	11.2646	47.25281;11.2646	sed, 	173.15	28.0	sedimentary rocks | mesozoic sedimentary rocks | 
47.27782	12.3767	47.27782;12.3767	sed, 	158.951	93.0	sedimentary rocks | mesozoic sedimentary rocks | 
46.1375	11.11462	46.1375;11.11462	sed, 	105.5	40.0	sedimentary rocks | mesozoic sedimentary rocks | 
46.21993	9.45954	46.21993;9.45954	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
46.15906	10.34916	46.15906;10.34916	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.90214	11.47359	46.90214;11.47359	sed, 	158.951	93.0	sedimentary rocks | mesozoic sedimentary rocks | 
47.14883	10.74058	47.14883;10.74058	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.59811	10.82564	46.59811;10.82564	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.64895	10.97801	46.64895;10.97801	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
46.08661	11.19962	46.08661;11.19962	rhyolite, volc, ign, 	395.351	143.0	felsic volcanic rocks | paleozoic volcanic rocks | 
46.51472	11.35445	46.51472;11.35445	rhyolite, volc, ign, 	395.351	143.0	felsic volcanic rocks | paleozoic volcanic rocks | 
47.08625	12.52748	47.08625;12.52748	sed, 	158.951	93.0	sedimentary rocks | mesozoic sedimentary rocks | 
46.27433	11.45208	46.27433;11.45208	rhyolite, volc, ign, 	395.351	143.0	felsic volcanic rocks | paleozoic volcanic rocks | 
47.27862	11.597	47.27862;11.597	sed, 	173.15	28.0	sedimentary rocks | mesozoic sedimentary rocks | 
47.46017	11.99023	47.46017;11.99023	sed, 	173.15	28.0	sedimentary rocks | mesozoic sedimentary rocks | 
47.15123	11.83178	47.15123;11.83178	sed, 	158.951	93.0	sedimentary rocks | mesozoic sedimentary rocks | 
46.67058	11.06132	46.67058;11.06132	met, 	1492.7	1007.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.31085	87.18962	27.31085;87.18962	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
27.32641	87.20318	27.32641;87.20318	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
27.36642	87.18004	27.36642;87.18004	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
27.38698	87.15305	27.38698;87.15305	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
27.39273	87.13433	27.39273;87.13433	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
27.41742	87.12388	27.41742;87.12388	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
27.46833	87.14395	27.46833;87.14395	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
27.48301	87.16112	27.48301;87.16112	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
27.51484	87.19109	27.51484;87.19109	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
27.51313	87.19367	27.51313;87.19367	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
27.54192	87.2307	27.54192;87.2307	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.56546	87.25393	27.56546;87.25393	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.56545	87.27294	27.56545;87.27294	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.32413	87.18222	27.32413;87.18222	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
27.21463	87.24042	27.21463;87.24042	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
27.182	87.26398	27.182;87.26398	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
27.15074	87.27572	27.15074;87.27572	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
27.12427	87.25169	27.12427;87.25169	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
26.93022	87.31773	26.93022;87.31773	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
26.9229	87.15467	26.9229;87.15467	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
26.92639	87.14764	26.92639;87.14764	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
26.51938	87.0267	26.51938;87.0267	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
27.55362	87.30041	27.55362;87.30041	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.55624	87.31426	27.55624;87.31426	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.56615	87.27388	27.56615;87.27388	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.59847	87.34757	27.59847;87.34757	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.64135	87.34918	27.64135;87.34918	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.66038	87.3566	27.66038;87.3566	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.69401	87.36402	27.69401;87.36402	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.7386	87.34567	27.7386;87.34567	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.76971	87.37293	27.76971;87.37293	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.7823	87.45012	27.7823;87.45012	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.594	87.28455	27.594;87.28455	met, 	721.9	278.0	crystalline metamorphic rocks | precambrian-phanerozoic crystalline metamorphic rocks | 
27.47617	87.15079	27.47617;87.15079	sed, 	721.9	278.0	sedimentary rocks | precambrian-phanerozoic sedimentary rocks | 
45.4133	4.7272	45.4133;4.7272	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
45.3858	4.74014	45.3858;4.74014	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
45.34669	4.68158	45.34669;4.68158	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
45.2875	4.5497	45.2875;4.5497	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
45.3014	4.5558	45.3014;4.5558	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
45.23921	4.40832	45.23921;4.40832	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
45.23664	4.41171	45.23664;4.41171	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
45.20907	4.38081	45.20907;4.38081	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
45.1414	4.2942	45.1414;4.2942	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
45.10663	4.30413	45.10663;4.30413	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
45.17501	4.50079	45.17501;4.50079	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
45.23495	4.63912	45.23495;4.63912	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
45.25416	4.77583	45.25416;4.77583	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
45.23577	4.76076	45.23577;4.76076	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
45.1424	4.80348	45.1424;4.80348	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
45.14	4.5961	45.14;4.5961	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
44.90079	4.80573	44.90079;4.80573	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
44.95664	4.6658	44.95664;4.6658	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
44.99279	4.52999	44.99279;4.52999	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
45.0192	4.3922	45.0192;4.3922	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
45.04335	4.50167	45.04335;4.50167	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
45.2168	4.2108	45.2168;4.2108	plut, ign, 	305.40099999999995	53.0	intrusive igneous rocks | paleozoic intrusive rocks | 
45.0733	4.6627	45.0733;4.6627	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
45.05754	4.72413	45.05754;4.72413	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
45.06418	4.78087	45.06418;4.78087	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
45.0111	4.75585	45.0111;4.75585	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
44.856	4.8008	44.856;4.8008	sed, 	12.805	10.0	sedimentary rocks | cenozoic sedimentary rocks | 
35.87504	-106.51197	35.87504;-106.51197	rhyolite, volc, ign, 	2.58	NaN	felsic volcanic rocks | cenozoic volcanic rocks | 
35.86997	-106.52692	35.86997;-106.52692	rhyolite, volc, ign, 	2.58	NaN	felsic volcanic rocks | cenozoic volcanic rocks | 
35.86573	-106.5978	35.86573;-106.5978	rhyolite, volc, ign, 	2.58	NaN	felsic volcanic rocks | cenozoic volcanic rocks | 
35.89252	-106.57534	35.89252;-106.57534	rhyolite, volc, ign, 	2.58	NaN	felsic volcanic rocks | cenozoic volcanic rocks | 
30.26963	101.52998	30.26963;101.52998	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
29.88949	101.54049	29.88949;101.54049	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
29.42985	101.23735	29.42985;101.23735	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
31.30011	103.52732	31.30011;103.52732	sed, 	395.351	143.0	sedimentary rocks | paleozoic sedimentary rocks | 
29.4096	101.22626	29.4096;101.22626	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
29.37471	102.24294	29.37471;102.24294	sed, 	395.351	143.0	sedimentary rocks | paleozoic sedimentary rocks | 
29.49864	102.1794	29.49864;102.1794	sed, 	395.351	143.0	sedimentary rocks | paleozoic sedimentary rocks | 
29.91459	102.19338	29.91459;102.19338	sed, 	395.351	143.0	sedimentary rocks | paleozoic sedimentary rocks | 
30.22702	102.17995	30.22702;102.17995	sed, 	395.351	143.0	sedimentary rocks | paleozoic sedimentary rocks | 
31.55651	103.48137	31.55651;103.48137	sed, 	395.351	143.0	sedimentary rocks | paleozoic sedimentary rocks | 
31.75219	102.74055	31.75219;102.74055	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
32.21056	101.61857	32.21056;101.61857	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
31.89021	100.75012	31.89021;100.75012	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
32.19789	101.01989	32.19789;101.01989	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
31.71518	100.93065	31.71518;100.93065	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
31.77277	100.98691	31.77277;100.98691	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
31.78762	101.10573	31.78762;101.10573	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
31.77379	101.36576	31.77379;101.36576	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
31.7504	101.99754	31.7504;101.99754	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
31.41983	102.04998	31.41983;102.04998	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
30.95404	101.72013	30.95404;101.72013	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
31.01968	102.27912	31.01968;102.27912	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
30.54152	101.61892	30.54152;101.61892	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
30.67948	101.7433	30.67948;101.7433	sed, 	395.351	143.0	sedimentary rocks | paleozoic sedimentary rocks | 
30.73122	102.00378	30.73122;102.00378	sed, 	395.351	143.0	sedimentary rocks | paleozoic sedimentary rocks | 
30.37506	102.12787	30.37506;102.12787	sed, 	395.351	143.0	sedimentary rocks | paleozoic sedimentary rocks | 
30.10472	102.05957	30.10472;102.05957	sed, 	395.351	143.0	sedimentary rocks | paleozoic sedimentary rocks | 
30.0787	102.07318	30.0787;102.07318	sed, 	395.351	143.0	sedimentary rocks | paleozoic sedimentary rocks | 
30.04191	100.98346	30.04191;100.98346	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
30.04016	101.21997	30.04016;101.21997	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
29.97986	101.58042	29.97986;101.58042	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
30.33001	101.52141	30.33001;101.52141	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
29.65431	102.11022	29.65431;102.11022	sed, 	395.351	143.0	sedimentary rocks | paleozoic sedimentary rocks | 
29.54008	102.13993	29.54008;102.13993	sed, 	395.351	143.0	sedimentary rocks | paleozoic sedimentary rocks | 
29.34295	102.25017	29.34295;102.25017	sed, 	395.351	143.0	sedimentary rocks | paleozoic sedimentary rocks | 
32.01824	103.2734	32.01824;103.2734	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
32.12978	102.89441	32.12978;102.89441	sed, 	226.601	25.0	sedimentary rocks | mesozoic sedimentary rocks | 
